frame,track_id,class_name,confidence,x1,y1,x2,y2,cx,cy
69,4,CAR,0.6768414378166199,611.3624267578125,387.1397399902344,649.0296020507812,484.3000793457031,630.1960144042969,435.71990966796875
70,2,CAR,0.605280339717865,700.4447021484375,656.4108276367188,727.5728149414062,684.4857788085938,714.0087585449219,670.4483032226562
70,13,REF,0.7879480123519897,833.4051513671875,331.5146789550781,870.9412841796875,418.5653076171875,852.1732177734375,375.0399932861328
70,16,GCS,0.7139798998832703,900.9117431640625,370.76507568359375,942.9754028320312,471.2507019042969,921.9435729980469,421.0078887939453
70,3,GCS,0.6303743124008179,218.52682495117188,516.2444458007812,250.02647399902344,584.7838745117188,234.27664947509766,550.51416015625
70,4,CAR,0.6756204962730408,623.4078369140625,391.2440490722656,660.9552612304688,488.608154296875,642.1815490722656,439.9261016845703
71,2,CAR,0.5964174866676331,703.9872436523438,660.7184448242188,729.2420043945312,684.6516723632812,716.6146240234375,672.68505859375
71,13,REF,0.7947797775268555,845.992431640625,335.08697509765625,882.5996704101562,421.36614990234375,864.2960510253906,378.2265625
71,16,GCS,0.7359709143638611,911.3575439453125,376.8257141113281,952.41064453125,475.1865539550781,931.8840942382812,426.0061340332031
71,3,GCS,0.5727202296257019,228.35011291503906,521.0973510742188,259.57952880859375,585.5805053710938,243.9648208618164,553.3389282226562
71,4,CAR,0.7040070295333862,634.8043212890625,396.8734436035156,671.7674560546875,492.3866271972656,653.285888671875,444.6300354003906
72,2,CAR,0.5969095826148987,703.9335327148438,661.6672973632812,730.095703125,684.69677734375,717.0146179199219,673.1820373535156
72,13,REF,0.7949209809303284,850.2868041992188,336.2913513183594,886.1917724609375,422.261962890625,868.2392883300781,379.2766571044922
72,16,GCS,0.7340435981750488,914.8197021484375,378.9453125,955.4107666015625,476.4734802246094,935.115234375,427.7093963623047
72,3,GCS,0.5724086165428162,230.7572479248047,522.5801391601562,262.7894287109375,585.8215942382812,246.7733383178711,554.2008666992188
72,4,CAR,0.7040994763374329,638.5662231445312,398.9040222167969,675.382080078125,493.7411804199219,656.9741516113281,446.3226013183594
72,36,GCS,0.6671161651611328,416.9803771972656,270.8185729980469,460.8800964355469,350.8746032714844,438.93023681640625,310.8465881347656
72,37,REF,0.590674877166748,911.5040893554688,125.19766235351562,939.8226318359375,190.52317810058594,925.6633605957031,157.86042022705078
73,13,REF,0.7875277996063232,858.6194458007812,337.09747314453125,894.5374755859375,424.2056884765625,876.5784606933594,380.6515808105469
73,16,GCS,0.7368080019950867,922.1245727539062,381.4820861816406,963.2129516601562,480.3743896484375,942.6687622070312,430.92823791503906
73,3,GCS,0.5402313470840454,236.5698699951172,526.8614501953125,268.413818359375,586.5297241210938,252.4918441772461,556.6955871582031
73,4,CAR,0.670252799987793,645.8370971679688,403.33306884765625,682.09423828125,496.47216796875,663.9656677246094,449.9026184082031
73,36,GCS,0.71196049451828,428.0372009277344,274.2845764160156,472.3831481933594,355.0052185058594,450.2101745605469,314.6448974609375
73,37,REF,0.7039108276367188,920.0717163085938,130.3521728515625,947.68505859375,194.00534057617188,933.8783874511719,162.1787567138672
74,13,REF,0.7777840495109558,865.583251953125,337.89776611328125,901.9900512695312,426.86279296875,883.7866516113281,382.3802795410156
74,16,GCS,0.7041995525360107,928.44970703125,383.4426574707031,969.719482421875,483.121826171875,949.0845947265625,433.28224182128906
74,3,GCS,0.5523014664649963,242.1723175048828,530.646484375,274.2854919433594,587.9442138671875,258.2289047241211,559.2953491210938
74,4,CAR,0.6961256265640259,651.32373046875,402.4725646972656,688.6165161132812,498.78289794921875,669.9701232910156,450.6277313232422
74,36,GCS,0.7012638449668884,442.12969970703125,277.760986328125,486.1629333496094,357.6060791015625,464.1463165283203,317.68353271484375
74,37,REF,0.6542331576347351,932.1904296875,133.4875946044922,958.5067138671875,193.97996520996094,945.3485717773438,163.73377990722656
74,38,CAR,0.45671117305755615,695.2359008789062,661.1876831054688,746.2434692382812,685.32763671875,720.7396850585938,673.2576599121094
75,13,REF,0.8031583428382874,874.6998291015625,336.66168212890625,911.075927734375,426.97186279296875,892.8878784179688,381.8167724609375
75,16,GCS,0.7530014514923096,936.3068237304688,385.5963134765625,976.9613647460938,484.5035400390625,956.6340942382812,435.0499267578125
75,3,GCS,0.5850881934165955,248.28759765625,534.3106079101562,279.96160888671875,587.6524047851562,264.1246032714844,560.9815063476562
75,4,CAR,0.6898507475852966,657.026123046875,401.66802978515625,695.0253295898438,500.90594482421875,676.0257263183594,451.2869873046875
75,36,GCS,0.7402933835983276,454.5414123535156,279.59735107421875,499.74127197265625,360.9013977050781,477.14134216308594,320.24937438964844
75,37,REF,0.7082946300506592,942.2294311523438,134.9770050048828,969.7644653320312,198.24391174316406,955.9969482421875,166.61045837402344
75,38,CAR,0.46422988176345825,698.6988525390625,661.9215087890625,746.6101684570312,684.5874633789062,722.6545104980469,673.2544860839844
76,13,REF,0.7549828886985779,884.53125,338.8893737792969,920.2269897460938,428.4117736816406,902.3791198730469,383.65057373046875
76,16,GCS,0.6974257826805115,942.4244384765625,387.9775390625,983.0094604492188,487.6007080078125,962.7169494628906,437.78912353515625
76,3,GCS,0.521859347820282,254.99072265625,537.6187133789062,285.88580322265625,586.0780029296875,270.4382629394531,561.8483581542969
76,4,CAR,0.68173748254776,662.3716430664062,401.3749694824219,701.2506713867188,503.54071044921875,681.8111572265625,452.4578399658203
76,36,GCS,0.7372869253158569,467.65740966796875,279.59320068359375,514.4483032226562,363.0380554199219,491.0528564453125,321.3156280517578
76,37,REF,0.6962276697158813,952.6212158203125,136.07794189453125,980.56884765625,200.2052459716797,966.5950317382812,168.14159393310547
76,38,CAR,0.4267188310623169,700.1870727539062,662.7314453125,745.9951782226562,684.3365478515625,723.0911254882812,673.5339965820312
77,13,REF,0.7764431834220886,892.7700805664062,341.61334228515625,928.6559448242188,432.6080017089844,910.7130126953125,387.1106719970703
77,16,GCS,0.735691487789154,949.9591064453125,390.50396728515625,989.9622802734375,489.6753234863281,969.960693359375,440.0896453857422
77,3,GCS,0.5771311521530151,258.85833740234375,540.45654296875,289.76263427734375,586.1185913085938,274.31048583984375,563.2875671386719
77,4,CAR,0.6942374110221863,668.1565551757812,401.79644775390625,706.5910034179688,503.1390380859375,687.373779296875,452.4677429199219
77,36,GCS,0.7278927564620972,481.333984375,279.0965270996094,529.81591796875,365.2364807128906,505.574951171875,322.16650390625
77,37,REF,0.7219731211662292,961.5799560546875,138.4610595703125,990.6463012695312,205.28372192382812,976.1131286621094,171.8723907470703
78,13,REF,0.7778427600860596,895.6220092773438,342.5119323730469,931.340087890625,434.0257263183594,913.4810485839844,388.2688293457031
78,16,GCS,0.7313731908798218,952.5305786132812,391.28570556640625,992.1597290039062,490.3623962402344,972.3451538085938,440.8240509033203
78,3,GCS,0.5713850259780884,259.53997802734375,541.262451171875,291.4195251464844,585.5139770507812,275.47975158691406,563.3882141113281
78,4,CAR,0.6927552223205566,670.0380859375,401.8235778808594,708.2745361328125,502.9375915527344,689.1563110351562,452.3805847167969
78,36,GCS,0.7258598208427429,485.8396911621094,278.8701477050781,535.0385131835938,365.9892883300781,510.43910217285156,322.4297180175781
78,37,REF,0.7219797968864441,964.4984130859375,139.39378356933594,993.8719482421875,207.0501708984375,979.1851806640625,173.22197723388672
79,13,REF,0.7679203152656555,902.7293090820312,343.7383117675781,937.70361328125,434.2796325683594,920.2164611816406,389.00897216796875
79,16,GCS,0.6907863616943359,957.6390991210938,391.38983154296875,997.6222534179688,492.7960510253906,977.6306762695312,442.0929412841797
79,3,GCS,0.6508957743644714,260.743408203125,542.0560913085938,294.0800476074219,585.93359375,277.41172790527344,563.9948425292969
79,4,CAR,0.7035833597183228,674.2656860351562,401.9273681640625,712.2556762695312,502.01776123046875,693.2606811523438,451.9725646972656
79,36,GCS,0.7348185777664185,494.85516357421875,277.6488952636719,543.9163208007812,364.65087890625,519.3857421875,321.14988708496094
79,37,REF,0.7507784366607666,973.2613525390625,140.4581298828125,1001.5554809570312,205.64137268066406,987.4084167480469,173.04975128173828
80,13,REF,0.7945157289505005,910.603759765625,345.6872863769531,944.9342041015625,435.328125,927.7689819335938,390.50770568847656
80,16,GCS,0.7187343239784241,964.34375,392.7508850097656,1004.0541381835938,495.18206787109375,984.1989440917969,443.9664764404297
80,3,GCS,0.6174295544624329,262.9888916015625,543.79052734375,296.416015625,585.4827880859375,279.70245361328125,564.6366577148438
80,4,CAR,0.7190161943435669,677.777099609375,403.1083068847656,715.197509765625,501.19921875,696.4873046875,452.1537628173828
80,36,GCS,0.694793164730072,503.9603271484375,274.8572692871094,554.3887329101562,365.3404235839844,529.1745300292969,320.0988464355469
80,37,REF,0.7160945534706116,982.7350463867188,140.0916748046875,1010.903564453125,205.0342559814453,996.8193054199219,172.5629653930664
81,13,REF,0.7557528018951416,917.5613403320312,347.7863464355469,951.1370239257812,435.8092041015625,934.3491821289062,391.7977752685547
81,16,GCS,0.6140547394752502,970.375244140625,396.67266845703125,1008.6871948242188,496.7571716308594,989.5312194824219,446.7149200439453
81,3,GCS,0.5112704038619995,264.53936767578125,545.3934936523438,299.0262451171875,586.0525512695312,281.7828063964844,565.7230224609375
81,4,CAR,0.6612550616264343,682.0352783203125,406.2353210449219,718.74853515625,501.23577880859375,700.3919067382812,453.7355499267578
81,36,GCS,0.6416512131690979,513.7913818359375,272.6973876953125,565.3505249023438,366.332275390625,539.5709533691406,319.51483154296875
81,37,REF,0.749969482421875,990.3684692382812,141.40476989746094,1018.7977905273438,206.9635772705078,1004.5831298828125,174.18417358398438
82,13,REF,0.797061026096344,922.7943115234375,349.1180114746094,956.1597900390625,436.3514099121094,939.47705078125,392.7347106933594
82,16,GCS,0.7055546045303345,976.1489868164062,397.4508056640625,1013.8667602539062,497.79437255859375,995.0078735351562,447.6225891113281
82,3,GCS,0.5081833600997925,265.2084655761719,546.2943115234375,301.64361572265625,587.1375122070312,283.42604064941406,566.7159118652344
82,4,CAR,0.6667338609695435,685.4305419921875,407.7752990722656,721.5728759765625,501.5552673339844,703.501708984375,454.665283203125
82,36,GCS,0.6462554931640625,521.865966796875,269.8578186035156,574.0897827148438,365.7159118652344,547.9778747558594,317.786865234375
82,37,REF,0.7008546590805054,998.97216796875,140.8916778564453,1026.838623046875,205.54383850097656,1012.9053955078125,173.21775817871094
83,13,REF,0.7814544439315796,928.0869750976562,349.0077209472656,961.6409912109375,436.5357971191406,944.8639831542969,392.7717590332031
83,16,GCS,0.6770026683807373,981.0199584960938,397.54547119140625,1018.44580078125,499.05426025390625,999.7328796386719,448.29986572265625
83,3,GCS,0.5238009691238403,264.9348449707031,547.1246948242188,303.3377990722656,588.250244140625,284.1363220214844,567.6874694824219
83,4,CAR,0.7183265686035156,688.6056518554688,406.77630615234375,725.1881713867188,502.7494812011719,706.8969116210938,454.7628936767578
83,36,GCS,0.638891875743866,529.97412109375,267.2239074707031,581.6692504882812,363.5426940917969,555.8216857910156,315.38330078125
83,37,REF,0.637302041053772,1006.5005493164062,140.86227416992188,1034.117919921875,205.07748413085938,1020.3092346191406,172.96987915039062
84,13,REF,0.7815551161766052,929.8023681640625,348.8953857421875,963.4678344726562,436.5296936035156,946.6351013183594,392.71253967285156
84,16,GCS,0.678154706954956,982.8010864257812,397.5133972167969,1019.715576171875,499.4475402832031,1001.2583312988281,448.48046875
84,3,GCS,0.5267919301986694,264.2278137207031,547.3621215820312,304.30010986328125,588.5946044921875,284.2639617919922,567.9783630371094
84,4,CAR,0.7175374627113342,689.6984252929688,406.39056396484375,726.232666015625,503.1908874511719,707.9655456542969,454.7907257080078
84,36,GCS,0.6363973617553711,533.0076293945312,266.20550537109375,584.0322265625,362.6988220214844,558.5199279785156,314.45216369628906
84,37,REF,0.6403577327728271,1008.968994140625,140.79933166503906,1036.4765625,204.87905883789062,1022.7227783203125,172.83919525146484
85,13,REF,0.7899832725524902,933.1530151367188,348.3720397949219,966.3831787109375,435.09283447265625,949.7680969238281,391.73243713378906
85,16,GCS,0.6922571659088135,986.0547485351562,397.50067138671875,1022.74267578125,499.9952697753906,1004.3987121582031,448.7479705810547
85,3,GCS,0.5396427512168884,263.4549865722656,548.2716064453125,304.5422058105469,588.98193359375,283.99859619140625,568.6267700195312
85,4,CAR,0.6763665080070496,690.7799072265625,401.9775695800781,728.3713989257812,502.6364440917969,709.5756530761719,452.3070068359375
85,36,GCS,0.6281432509422302,537.8809204101562,265.6058349609375,587.5159912109375,361.6361389160156,562.6984558105469,313.62098693847656
85,37,REF,0.6484739780426025,1014.623046875,140.81959533691406,1042.6234130859375,205.4312286376953,1028.6232299804688,173.1254119873047
86,13,REF,0.7951434254646301,937.1415405273438,346.1441955566406,970.66796875,434.21246337890625,953.9047546386719,390.17832946777344
86,16,GCS,0.7187127470970154,989.4678955078125,397.81488037109375,1026.224853515625,501.29931640625,1007.8463745117188,449.5570983886719
86,3,GCS,0.6125357151031494,262.91314697265625,550.3961791992188,303.5790100097656,588.9342041015625,283.24607849121094,569.6651916503906
86,4,CAR,0.6960368156433105,691.0084838867188,397.7223815917969,729.7001953125,502.0145263671875,710.3543395996094,449.8684539794922
86,36,GCS,0.6597111225128174,544.8372192382812,262.9076232910156,594.8450317382812,361.07867431640625,569.8411254882812,311.99314880371094
86,37,REF,0.5498780012130737,1022.308837890625,141.92247009277344,1049.6181640625,203.99021911621094,1035.9635009765625,172.9563446044922
87,13,REF,0.7986444234848022,940.4635620117188,344.9493408203125,974.1121215820312,433.9043884277344,957.287841796875,389.42686462402344
87,16,GCS,0.6871500015258789,992.5305786132812,400.0631103515625,1028.2060546875,500.5140380859375,1010.3683166503906,450.28857421875
87,3,GCS,0.6911633610725403,261.2806396484375,552.47021484375,301.90826416015625,589.3567504882812,281.5944519042969,570.9134826660156
87,4,CAR,0.7187350988388062,690.6644897460938,395.96209716796875,729.6505737304688,501.54974365234375,710.1575317382812,448.75592041015625
87,36,GCS,0.6791123747825623,548.8560180664062,260.7557678222656,598.69482421875,360.9337158203125,573.7754211425781,310.84474182128906
87,37,REF,0.6309412717819214,1028.259765625,138.7130889892578,1056.390625,202.43612670898438,1042.3251953125,170.5746078491211
88,13,REF,0.7983624339103699,941.5166015625,344.4661865234375,975.0778198242188,433.7146911621094,958.2972106933594,389.09043884277344
88,16,GCS,0.6952130794525146,993.2440185546875,400.02838134765625,1029.167724609375,501.18603515625,1011.2058715820312,450.6072082519531
88,3,GCS,0.6931067109107971,260.1977233886719,553.171630859375,301.773193359375,589.511474609375,280.98545837402344,571.341552734375
88,4,CAR,0.7178663611412048,690.3753051757812,395.2746887207031,729.368896484375,501.3069152832031,709.8721008300781,448.2908020019531
88,36,GCS,0.6816404461860657,550.4237670898438,260.0014343261719,599.5746459960938,361.0218505859375,574.9992065429688,310.5116424560547
88,37,REF,0.6364065408706665,1030.16650390625,137.52484130859375,1058.7685546875,202.14793395996094,1044.467529296875,169.83638763427734
89,13,REF,0.7898079752922058,942.2714233398438,343.93646240234375,975.7661743164062,433.3409423828125,959.018798828125,388.6387023925781
89,16,GCS,0.7267937064170837,994.6243896484375,399.9014892578125,1030.1956787109375,499.875,1012.4100341796875,449.88824462890625
89,3,GCS,0.6866574883460999,257.2827453613281,553.5442504882812,298.79071044921875,588.5149536132812,278.03672790527344,571.0296020507812
89,4,CAR,0.6995296478271484,688.9697265625,394.775390625,726.5814819335938,496.0841369628906,707.7756042480469,445.4297637939453
89,36,GCS,0.6576932668685913,552.8508911132812,258.63653564453125,601.1421508789062,360.2210693359375,576.9965209960938,309.4288024902344
89,37,REF,0.6736108660697937,1033.7747802734375,136.1682586669922,1061.6253662109375,199.0824737548828,1047.7000732421875,167.6253662109375
90,13,REF,0.8026931285858154,942.6251220703125,343.6740417480469,975.49609375,431.68218994140625,959.0606079101562,387.67811584472656
90,16,GCS,0.7222644686698914,994.448486328125,401.126708984375,1029.718994140625,499.6908264160156,1012.083740234375,450.4087677001953
90,3,GCS,0.6338754892349243,254.4366912841797,555.038818359375,296.0263366699219,588.490478515625,275.2315139770508,571.7646484375
90,4,CAR,0.6784541010856628,685.9786376953125,394.3478698730469,723.2247314453125,492.8514099121094,704.6016845703125,443.5996398925781
90,36,GCS,0.6951620578765869,555.6240844726562,258.0400390625,603.3477172851562,360.2868957519531,579.4859008789062,309.16346740722656
90,37,REF,0.677137017250061,1038.421630859375,134.0149383544922,1065.886474609375,196.24362182617188,1052.154052734375,165.12928009033203
91,16,GCS,0.7136498093605042,992.9931030273438,400.2562255859375,1028.899169921875,500.22027587890625,1010.9461364746094,450.2382507324219
91,3,GCS,0.4767114818096161,248.43910217285156,555.5474243164062,292.7621154785156,589.6617431640625,270.6006088256836,572.6045837402344
91,4,CAR,0.6733391284942627,682.8013305664062,392.8218078613281,720.5736083984375,490.70458984375,701.6874694824219,441.76319885253906
91,36,GCS,0.6460981965065002,560.1519775390625,258.6748352050781,606.5208129882812,360.21240234375,583.3363952636719,309.44361877441406
91,37,REF,0.6405941247940063,1041.71826171875,133.3717041015625,1069.0003662109375,195.13795471191406,1055.3593139648438,164.25482940673828
91,1,REF,0.7994824647903442,937.4641723632812,341.6937255859375,972.8502807617188,429.49029541015625,955.1572265625,385.5920104980469
92,16,GCS,0.737219512462616,990.6920166015625,398.8959045410156,1027.02880859375,500.192626953125,1008.8604125976562,449.5442657470703
92,3,GCS,0.5897725820541382,244.38394165039062,556.2066650390625,289.6626892089844,590.0506591796875,267.0233154296875,573.128662109375
92,4,CAR,0.7084920406341553,680.8994140625,392.97802734375,717.764892578125,488.5923767089844,699.3321533203125,440.7852020263672
92,36,GCS,0.6816959977149963,563.6892700195312,260.9783935546875,608.4766845703125,360.9065856933594,586.0829772949219,310.94248962402344
92,37,REF,0.5789070725440979,1044.0233154296875,132.20877075195312,1071.8255615234375,194.8240509033203,1057.9244384765625,163.51641082763672
92,39,GCS,0.6966968774795532,1080.478515625,620.16015625,1103.8197021484375,683.2847290039062,1092.1491088867188,651.7224426269531
92,1,REF,0.7875859141349792,938.151611328125,342.2242126464844,973.1126098632812,429.6196594238281,955.6321105957031,385.92193603515625
93,16,GCS,0.7172545194625854,988.3009643554688,397.4557189941406,1024.7657470703125,499.76263427734375,1006.5333557128906,448.6091766357422
93,3,GCS,0.5324386358261108,241.4275665283203,557.4078369140625,286.5687255859375,589.9663696289062,263.9981460571289,573.6871032714844
93,4,CAR,0.6881095170974731,678.0836791992188,391.97998046875,714.9977416992188,488.2535400390625,696.5407104492188,440.11676025390625
93,36,GCS,0.6748504638671875,566.3984375,263.7039489746094,609.696044921875,361.3067932128906,588.0472412109375,312.50537109375
93,37,REF,0.449866384267807,1045.2823486328125,130.07546997070312,1073.6839599609375,194.02235412597656,1059.483154296875,162.04891204833984
93,39,GCS,0.621828019618988,1075.907958984375,621.6152954101562,1099.2509765625,683.7159423828125,1087.5794677734375,652.6656188964844
93,1,REF,0.7719091773033142,936.2872924804688,339.5455017089844,972.4550170898438,430.91192626953125,954.3711547851562,385.2287139892578
94,16,GCS,0.7277492880821228,985.5275268554688,395.0570983886719,1022.1585693359375,498.8395690917969,1003.8430480957031,446.9483337402344
94,4,CAR,0.6985312104225159,674.7366333007812,386.6407165527344,713.2219848632812,487.5510559082031,693.9793090820312,437.09588623046875
94,36,GCS,0.6885107159614563,569.9406127929688,267.46466064453125,612.0330810546875,362.8707580566406,590.9868469238281,315.16770935058594
94,37,REF,0.5553986430168152,1045.785400390625,128.93984985351562,1074.703125,194.06817626953125,1060.2442626953125,161.50401306152344
94,39,GCS,0.6373136639595032,1067.511474609375,623.62353515625,1091.27978515625,685.2330322265625,1079.3956298828125,654.4282836914062
94,1,REF,0.7721114754676819,933.88037109375,337.4217224121094,969.84716796875,428.87139892578125,951.86376953125,383.1465606689453
95,16,GCS,0.7136567234992981,982.3685302734375,393.0847473144531,1018.81201171875,497.6705627441406,1000.5902709960938,445.3776550292969
95,4,CAR,0.66656494140625,669.1503295898438,383.92645263671875,708.0309448242188,486.9640197753906,688.5906372070312,435.4452362060547
95,36,GCS,0.6983425617218018,571.7725219726562,271.26214599609375,613.3397827148438,364.8094787597656,592.55615234375,318.0358123779297
95,37,REF,0.4439008831977844,1046.072998046875,128.58798217773438,1075.4305419921875,194.60610961914062,1060.7517700195312,161.5970458984375
95,39,GCS,0.7078909277915955,1056.1910400390625,625.540771484375,1080.358154296875,685.8985595703125,1068.2745971679688,655.7196655273438
95,1,REF,0.7694151997566223,930.6673583984375,335.1882629394531,966.4180297851562,427.29534912109375,948.5426940917969,381.24180603027344
95,3,GCS,0.39679592847824097,231.67018127441406,557.8272705078125,277.47467041015625,589.9036865234375,254.57242584228516,573.865478515625
96,16,GCS,0.7243141531944275,978.4207153320312,391.4659118652344,1014.8115234375,497.53570556640625,996.6161193847656,444.5008087158203
96,4,CAR,0.6948298811912537,665.0306396484375,381.9013366699219,703.2158203125,484.40753173828125,684.1232299804688,433.15443420410156
96,36,GCS,0.7268885374069214,573.9573364257812,273.74835205078125,614.966552734375,365.3408203125,594.4619445800781,319.5445861816406
96,37,REF,0.4778939485549927,1046.136962890625,128.25576782226562,1075.5618896484375,194.49676513671875,1060.8494262695312,161.3762664794922
96,39,GCS,0.5889015793800354,1044.204833984375,626.7554931640625,1068.9263916015625,686.4483032226562,1056.5656127929688,656.6018981933594
96,1,REF,0.7665844559669495,924.4083862304688,334.5851135253906,959.9254150390625,426.40997314453125,942.1669006347656,380.49754333496094
96,3,GCS,0.46901044249534607,226.36558532714844,557.689453125,273.4648132324219,589.7507934570312,249.91519927978516,573.7201232910156
97,16,GCS,0.7243088483810425,977.0413208007812,390.8630676269531,1013.0889282226562,497.46051025390625,995.0651245117188,444.1617889404297
97,4,CAR,0.6958057880401611,663.5767822265625,381.1891174316406,701.218505859375,483.4464111328125,682.3976440429688,432.31776428222656
97,36,GCS,0.7274200916290283,574.4849243164062,274.6357421875,615.4237670898438,365.41754150390625,594.954345703125,320.0266418457031
97,37,REF,0.4628885090351105,1046.068115234375,128.1962890625,1075.499267578125,194.5196075439453,1060.78369140625,161.35794830322266
97,39,GCS,0.5870787501335144,1040.2598876953125,627.0992431640625,1065.7896728515625,686.6025390625,1053.0247802734375,656.8508911132812
97,1,REF,0.7646515965461731,921.9049682617188,334.3077697753906,957.2589111328125,426.015869140625,939.5819396972656,380.1618194580078
97,3,GCS,0.4685375392436981,224.1463623046875,557.5448608398438,272.5338439941406,589.693115234375,248.34010314941406,573.6189880371094
98,16,GCS,0.7132598757743835,974.4426879882812,390.6152648925781,1009.9652099609375,497.06488037109375,992.2039489746094,443.84007263183594
98,4,CAR,0.7001197338104248,660.2684936523438,380.3695373535156,697.1583862304688,479.74432373046875,678.7134399414062,430.0569305419922
98,36,GCS,0.7630163431167603,574.7145385742188,274.5524597167969,616.1351928710938,365.4161682128906,595.4248657226562,319.98431396484375
98,37,REF,0.4190150201320648,1046.078369140625,128.213134765625,1075.5711669921875,194.77960205078125,1060.8247680664062,161.49636840820312
98,39,CAR,0.560291588306427,1030.0328369140625,627.5277709960938,1056.1724853515625,686.2703857421875,1043.1026611328125,656.8990783691406
98,1,REF,0.7619723677635193,918.9130249023438,333.71563720703125,954.423583984375,426.23358154296875,936.6683044433594,379.974609375
98,3,GCS,0.405321329832077,222.79847717285156,557.1674194335938,272.922607421875,589.7280883789062,247.86054229736328,573.44775390625
99,16,GCS,0.583254337310791,969.1715087890625,387.6216125488281,1005.739501953125,498.437744140625,987.4555053710938,443.02967834472656
99,4,CAR,0.6996806263923645,656.4497680664062,379.50579833984375,693.2697143554688,477.3095703125,674.8597412109375,428.4076843261719
99,36,GCS,0.7605719566345215,574.9922485351562,274.7430725097656,616.7782592773438,365.0421447753906,595.88525390625,319.8926086425781
99,37,REF,0.46032291650772095,1046.037841796875,127.6988754272461,1075.5836181640625,194.64109802246094,1060.8107299804688,161.16998672485352
99,39,GCS,0.5767013430595398,1018.7841186523438,627.2228393554688,1045.2325439453125,684.6517944335938,1032.0083312988281,655.9373168945312
99,1,REF,0.7649370431900024,915.8177490234375,334.6212158203125,950.686767578125,425.06195068359375,933.2522583007812,379.8415832519531
99,3,GCS,0.3586552143096924,216.96200561523438,556.7105102539062,267.7569274902344,589.5398559570312,242.35946655273438,573.1251831054688
100,16,GCS,0.6571509838104248,965.2819213867188,388.7540588378906,1001.760009765625,500.1263122558594,983.5209655761719,444.440185546875
100,4,CAR,0.7186919450759888,652.3800659179688,379.1384582519531,688.0560302734375,473.90484619140625,670.2180480957031,426.5216522216797
100,36,GCS,0.7270777821540833,577.343017578125,273.5804748535156,619.447265625,364.1044921875,598.3951416015625,318.8424835205078
100,39,GCS,0.4887760877609253,1007.829833984375,625.1171264648438,1036.4073486328125,684.7163696289062,1022.1185913085938,654.916748046875
100,1,REF,0.7539021372795105,911.97265625,334.6773376464844,946.68994140625,424.3876647949219,929.331298828125,379.5325012207031
100,3,GCS,0.5148712396621704,212.31773376464844,556.378173828125,263.458251953125,589.5721435546875,237.88799285888672,572.9751586914062
101,16,GCS,0.7167467474937439,960.918212890625,390.6665344238281,996.666015625,499.09637451171875,978.7921142578125,444.88145446777344
101,4,CAR,0.6927584409713745,648.997802734375,379.86444091796875,683.809326171875,471.9876403808594,666.403564453125,425.92604064941406
101,36,GCS,0.7765029072761536,581.5855712890625,272.91375732421875,623.1395874023438,362.4258728027344,602.3625793457031,317.66981506347656
101,39,GCS,0.4464752972126007,997.194580078125,623.6910400390625,1027.3863525390625,684.2123413085938,1012.2904663085938,653.9516906738281
101,1,REF,0.7819802165031433,907.4566650390625,334.21331787109375,942.1009521484375,423.63934326171875,924.77880859375,378.92633056640625
101,3,GCS,0.5295975804328918,209.46963500976562,557.0047607421875,259.94085693359375,589.5404052734375,234.7052459716797,573.2725830078125
102,16,GCS,0.7179628610610962,959.2604370117188,391.4510498046875,994.8394775390625,498.7437744140625,977.0499572753906,445.097412109375
102,4,CAR,0.6921916604042053,647.8031616210938,380.08349609375,682.39453125,471.3306579589844,665.0988464355469,425.7070770263672
102,36,GCS,0.7760459780693054,583.0826416015625,272.66839599609375,624.3587036132812,361.72998046875,603.7206726074219,317.1991882324219
102,39,GCS,0.4495095908641815,993.3154296875,623.1987915039062,1024.7879638671875,683.9970092773438,1009.0516967773438,653.597900390625
102,1,REF,0.7812786102294922,905.7264404296875,334.0249938964844,940.3712158203125,423.3599853515625,923.048828125,378.69248962402344
102,3,GCS,0.5165964365005493,208.4322967529297,557.2500610351562,258.7879638671875,589.498046875,233.6101303100586,573.3740539550781
103,16,GCS,0.6930074095726013,955.6937866210938,391.2487487792969,991.3192138671875,497.9895324707031,973.5065002441406,444.619140625
103,4,CAR,0.6636276841163635,643.40869140625,380.2543640136719,677.9754028320312,470.7909851074219,660.6920471191406,425.5226745605469
103,36,GCS,0.7709920406341553,585.7398071289062,272.6204833984375,626.4326782226562,360.4564514160156,606.0862426757812,316.53846740722656
103,39,GCS,0.45612287521362305,982.4869384765625,621.3179931640625,1015.8081665039062,683.8636474609375,999.1475524902344,652.5908203125
103,1,REF,0.7620714902877808,902.27587890625,332.9824523925781,936.9074096679688,422.5447692871094,919.5916442871094,377.76361083984375
103,3,GCS,0.4446839690208435,207.07740783691406,557.4176025390625,258.06591796875,589.6961059570312,232.57166290283203,573.5568542480469
104,16,GCS,0.7158983945846558,949.1447143554688,391.9611511230469,986.0882568359375,499.5820617675781,967.6164855957031,445.7716064453125
104,4,CAR,0.7116187810897827,638.4149780273438,379.69012451171875,673.0338745117188,470.5528869628906,655.7244262695312,425.1215057373047
104,36,GCS,0.7310128808021545,589.9981689453125,272.0450744628906,630.6068115234375,360.67242431640625,610.302490234375,316.35874938964844
104,39,GCS,0.5768058896064758,970.460693359375,620.7341918945312,1004.9990234375,683.484375,987.7298583984375,652.1092834472656
